fiscal_year,location_name,location_type_description,Location_Category_Description,Grades_text,Grades_final_text,primary_address_line_1,X_COORDINATE,Y_COORDINATE,LONGITUDE,LATITUDE,id
"2,020",Bronx Studio School for Writers and Artists,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",928 SIMPSON STREET,1013876,238185,-73.892961,40.820388,202
"2,020",Academy for Scholarship and Entrepreneurship: A Co,General Academic,High school,"09,10,11,12,SE","09,10,11,12",921 EAST 228TH STREET,1024974,262923,-73.852714,40.888242,212
"2,020",East Bronx Academy for the Future,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",1716 SOUTHERN BOULEVARD,1015328,244174,-73.887688,40.836821,203
"2,020",Globe School for Environmental Research,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08,SE",3710 BARNES AVENUE,1022929,260153,-73.860126,40.880649,212
"2,020",Frederick Douglass Academy V. Middle School,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2111 CROTONA AVENUE,1014963,248519,-73.888987,40.848748,206
"2,020",The New American Academy at Roberto Clemente State,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,03,04,05",275 HARLEM RIVER PARK BRIDGE,1005976,249889,-73.9216,40.8524,205
"2,020",Leadership Institute,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1701 FULTON AVENUE,1012488,245969,-73.897943,40.841758,203
"2,020",P.S. 277,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",519 ST ANNS AVENUE,1008091,235627,-73.913872,40.813385,201
"2,020",Peace and Diversity Academy,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1180 REV. J.A. POLITE AVE.,1012776,240789,-73.896925,40.827539,202
"2,020","P.S. 279 Captain Manuel Rivera, Jr.",General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",2100 WALTON AVENUE,1010542,250670,-73.904958,40.854666,205
"2,020",P.S./M.S. 280 Mosholu Parkway,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",3202 STEUBEN AVENUE,1017091,258749,-73.881245,40.876819,207
"2,020",P.S./M.S. 280 Mosholu Parkway,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",3202 STEUBEN AVENUE,1017091,258749,-73.881245,40.876819,207
"2,020",Women's Academy of Excellence,General Academic,High school,"09,10,11,12,SE","09,10,11,12",456 WHITE PLAINS ROAD,1024090,236252,-73.85607,40.815043,209
"2,020",Bronx School of Law and Finance,General Academic,High school,"09,10,11,12,SE","09,10,11,12",99 TERRACE VIEW AVENUE,1008396,258943,-73.912686,40.877379,208
"2,020",Fannie Lou Hamer Middle School,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08,SE",1001 JENNINGS STREET,1015648,242233,-73.88654,40.831493,203
"2,020",North Bronx School of Empowerment,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08,SE",3710 BARNES AVENUE,1022929,260153,-73.860126,40.880649,212
"2,020",Collegiate Institute for Math and Science,General Academic,High school,"09,10,11,12,SE","09,10,11,12",925 ASTOR AVENUE,1022774,252791,-73.860729,40.860443,211
"2,020",The Young Scholars Academy of The Bronx,General Academic,Junior High-Intermediate-Middle,,"06,07,08,SE",3710 BARNES AVENUE,1022929,260153,-73.860126,40.880649,212
"2,020",Bronx Academy of Health Careers,General Academic,High school,"09,10,11,12,SE","09,10,11,12",800 EAST GUN HILL ROAD,1022511,258157,-73.861649,40.875172,212
"2,020",P.S. 291,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04",2195 ANDREWS AVENUE,1009211,252336,-73.909763,40.859243,207
"2,020",Renaissance High School for Musical Theater and th,General Academic,High school,"09,10,11,12,SE","09,10,11,12",3000 EAST TREMONT AVENUE,1028637,245271,-73.839583,40.839775,210
"2,020",The Walton Avenue School,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1425 WALTON AVENUE,1007526,245469,-73.915879,40.8404,204
"2,020",Gateway School for Environmental Research and Tech,General Academic,High school,"10,11,12","09,10,11,12",1980 LAFAYETTE AVENUE,1024125,238502,-73.85593,40.821218,209
"2,020",South Bronx Academy for Applied Media,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",778 FOREST AVENUE,1010437,237567,-73.905389,40.818703,201
"2,020",Morris Academy for Collaborative Studies,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1110 BOSTON ROAD,1010840,240756,-73.90392,40.827455,203
"2,020",Academy of Public Relations,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",778 FOREST AVENUE,1010437,237567,-73.905389,40.818703,201
"2,020",Astor Collegiate Academy,General Academic,High school,"09,10,11,12,SE","09,10,11,12",925 ASTOR AVENUE,1022774,252791,-73.860729,40.860443,211
"2,020",The School of Science and Applied Learning,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2050 PROSPECT AVENUE,1015591,247565,-73.886721,40.846128,206
"2,020",M.S. 301 Paul L. Dunbar,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",890 CAULDWELL AVENUE,1010062,238874,-73.906739,40.822291,203
"2,020",M.S. 302 Luisa Dessus Cruz,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",681 KELLY STREET,1011487,236612,-73.901599,40.816078,202
"2,020",I.S. X303 Leadership & Community Service,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1700 MACOMBS ROAD,1007706,248754,-73.915217,40.849416,205
"2,020",P.S. 304 Early Childhood School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2750 LAFAYETTE AVENUE,1031516,240651,-73.829211,40.82708,210
"2,020",Pablo Neruda Academy,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1980 LAFAYETTE AVENUE,1024125,238502,-73.85593,40.821218,209
"2,020",P.S. 306,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",40 WEST TREMONT AVENUE,1008920,249231,-73.910827,40.850722,205
"2,020",Luisa Pineiro Fuentes School of Science and Discov,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",124 EAMES PLACE,1011404,255945,-73.901821,40.869142,208
"2,020",Bronx Dance Academy School,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",3617 BAINBRIDGE AVENUE,1017970,261887,-73.878051,40.885428,207
"2,020",South Bronx Charter School for International Cultu,General Academic,Elementary,"0K,01,02,03,04,05,06,07","0K,01,02,03,04,05",164 bruckner boulevard,1006942,231858,-73.918037,40.803052,201
"2,020",P.S. 310 Marble Hill,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",260 W KINGSBRIDGE RD,1010372,257159,-73.905547,40.872477,207
"2,020",Lucero Elementary School,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1425 WALTON AVENUE,1007526,245469,-73.915879,40.8404,204
"2,020",Millennium Art Academy,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1980 LAFAYETTE AVENUE,1024125,238502,-73.85593,40.821218,209
"2,020",I.S. 313 School of Leadership Development,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1600 WEBSTER AVENUE,1010715,245522,-73.904353,40.840536,203
"2,020",Fairmont Neighborhood School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1550 VYSE AVENUE,1015521,243215,-73.886995,40.834188,203
"2,020",P.S. 315 Lab School,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",2865 CLAFLIN AVENUE,1011887,257591,-73.900068,40.873659,208
"2,020",Kappa III,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2055 MAPES AVENUE,1015591,247565,-73.886721,40.846128,206
"2,020","I.S. X318 Math, Science & Technology Through Arts",General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1919 PROSPECT AVENUE,1014645,246681,-73.890145,40.843705,206
"2,020",Providing Urban Learners Success In Education High,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",560 EAST 179 STREET,1013647,248385,-73.893744,40.848385,206
"2,020",Pelham Lab High School,General Academic,High school,"09,10,11,12,SE","09,10,11,12",3000 EAST TREMONT AVENUE,1028637,245271,-73.839583,40.839775,210
"2,020",Crotona Academy High School,Transfer School,High school,"09,10,11,12","09,10,11,12",1211 SOUTHERN BOULEVARD,1014071,241434,-73.892243,40.829306,203
"2,020",Aspire Preparatory Middle School,General Academic,Junior High-Intermediate-Middle,"08,SE","06,07,08",2441 WALLACE AVENUE,1021584,253392,-73.865028,40.862098,211
"2,020",Bronx Writing Academy,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",270 EAST 167 STREET,1007952,242417,-73.91435,40.832022,204
"2,020",Bronx Early College Academy for Teaching & Learnin,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",250 EAST 164 STREET,1007025,240954,-73.917705,40.828009,204
"2,020",Urban Science Academy,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","05,06,07,08",1000 TELLER AVENUE,1008032,240747,-73.914067,40.827438,204
"2,020",Bronx Green Middle School,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2441 WALLACE AVENUE,1021584,253392,-73.865028,40.862098,211
"2,020",Comprehensive Model School Project M.S. 327,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",1501 JEROME AVENUE,1007429,246415,-73.916084,40.842503,204
"2,020",New Millennium Bronx Academy of the Arts,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1000 TELLER AVENUE,1008032,240747,-73.914067,40.827438,204
"2,020",DreamYard Preparatory School,General Academic,High school,"09,10,11,12,SE","09,10,11,12",240 EAST 172 STREET,1008775,245072,-73.911366,40.839307,204
"2,020",The Bronx School of Young Leaders,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",40 WEST TREMONT AVENUE,1008920,249231,-73.910827,40.850722,205
"2,020",Holcombe L. Rucker School of Community Research,General Academic,High school,"09,10,11,12,SE","09,10,11,12",965 LONGWOOD AVENUE,1012517,237219,-73.897876,40.817741,202
"2,020",The Longwood Academy of Discovery,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03",888 REV J A POLITE AVE,1012371,238081,-73.898399,40.820108,202
"2,020",International Community High School,General Academic,High school,"09,10,11,12","09,10,11,12",345 BROOK AVENUE,1006735,234507,-73.918774,40.810314,201
"2,020",The Academy of the Arts,General Academic,Elementary,PK,"04,05",888 REV J A POLITE AVE,1012371,238081,-73.898399,40.820108,202
"2,020",Urban Assembly School for the Performing Arts,General Academic,Secondary School,NULL,NULL,339 MORRIS AVENUE,1004899,235670,-73.9254,40.8135,201
"2,020",The School for Inquiry and Social Justice,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1025 MORRISON AVENUE,1019077,239868,-73.874162,40.824989,209
"2,020",I.S. 339,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1600 WEBSTER AVENUE,1010715,245522,-73.904353,40.840536,203
"2,020",P.S. 340,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",25 WEST 195 STREET,1012690,256043,-73.897171,40.869407,207
"2,020",Accion Academy,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",977 FOX STREET,1013486,238792,-73.894368,40.822056,202
"2,020",International School for Liberal Arts,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2780 RESERVOIR AVENUE,1012719,255917,-73.897066,40.869061,207
"2,020",Academy of Applied Mathematics and Technology,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",345 BROOK AVENUE,1006735,234507,-73.918774,40.810314,201
"2,020",Ampark Neighborhood,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",3961 HILLMAN AVENUE,1014207,261015,-73.891664,40.883049,208
"2,020",Hyde Leadership Charter School,General Academic,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","0K,01,02,03,04,05,06,07,08,09,10,11,12",730 BRYANT AVENUE,1016003,236526,-73.885284,40.815827,202
"2,020",South Bronx Classical Charter School,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05",977 FOX STREET,1013486,238792,-73.894368,40.822056,202
"2,020",International Leadership Charter High School,General Academic,High school,"09,10,11,12","09,10,11,12",3030 Riverdale Avenue,1009150,260209,-73.909955,40.880853,208
"2,020",Schuylerville Preparatory High School,General Academic,High school,"09,10,11,12,SE","09,10,11,12",3000 EAST TREMONT AVENUE,1028637,245271,-73.839583,40.839775,210
"2,020",Bronx River High School,General Academic,High school,"09,10,11,12,SE","09,10,11,12",3000 EAST TREMONT AVENUE,1028637,245271,-73.839583,40.839775,210
"2,020",New Directions Secondary School,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",240 EAST 172 STREET,1008775,245072,-73.911366,40.839307,204
"2,020",Bronx Collaborative High School,General Academic,High school,"09,10,11,12,SE","09,10,11,12",100 WEST MOSHOLU PARKWAY SOUTH,1014942,259890,-73.889011,40.879958,207
"2,020",The Vida Bogart School for All Children,Special Education,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","01,02,03,04,05,06,07,08,09",1000 EAST TREMONT AVENUE,1016753,245496,-73.882531,40.840445,206
"2,020",World View High School,General Academic,High school,"09,10,11,12,SE","09,10,11,12",100 WEST MOSHOLU PARKWAY SOUTH,1014942,259890,-73.889011,40.879958,207
"2,020",Bronx Alliance Middle School,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",3750 BAYCHESTER AVENUE,1028579,262113,-73.839682,40.886002,212
"2,020",Young Voices Academy of the Bronx,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",800 LYDIG AVENUE,1022011,250515,-73.863733,40.854423,211
"2,020",Concourse Village Elementary School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",750 CONCOURSE VILLAGE WEST,1005692,239133,-73.922527,40.823014,204
"2,020",P.S. 360,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2880 KINGSBRIDGE TERRACE,1011293,257976,-73.902214,40.874717,208
"2,020",The Highbridge Green School,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",200 West 167th Street,1004055,244663,-73.927892,40.838232,204
"2,020",Icahn Charter School 7,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",1535 STORY AVENUE,1018217,238968,-73.877274,40.822522,209
"2,020",Academy For Personal Leadership And Excellence,General Academic,Junior High-Intermediate-Middle,"06,07,08,09,SE","06,07,08",120 EAST 184 STREET,1011776,252431,-73.90049,40.859496,205
"2,020",South Bronx Classical Charter School II,General Academic,Elementary,"0K,01,02,03,04,05,06,07","0K,01,02,03,04,05",333 EAST 135 STREET,1004885,233733,-73.925459,40.808194,201
"2,020",Academy for Language and Technology,General Academic,High school,"09,10,11,12","09,10,11,12",1700 MACOMBS ROAD,1007706,248754,-73.915217,40.849416,205
"2,020",Urban Assembly Academy of Civic Engagement,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",650 HOLLYWOOD AVENUE,1034596,240553,-73.818083,40.826794,210
"2,020","Archimedes Academy for Math, Science and Technolog",General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",456 WHITE PLAINS ROAD,1024090,236252,-73.85607,40.815043,209
"2,020",In-Tech Academy (M.S. / High School 368),General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2975 TIBBETT AVENUE,1008117,259145,-73.913694,40.877935,208
"2,020",Young Leaders Elementary School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",468 EAST 140 STREET,1006459,234057,-73.919773,40.80908,201
"2,020",Leaders of Tomorrow,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",3710 BARNES AVENUE,1022929,260153,-73.860126,40.880649,212
"2,020",Urban Institute of Mathematics,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",650 HOLLYWOOD AVENUE,1034596,240553,-73.818083,40.826794,210
"2,020",Urban Assembly School for Wildlife Conservation,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2024 MOHEGAN AVENUE,1016292,246711,-73.884192,40.843781,206
"2,020",Knowledge and Power Preparatory Academy Internatio,General Academic,High school,"09,10,11,12,SE","09,10,11,12",500 EAST FORDHAM ROAD,1015058,252424,-73.888625,40.859466,206
"2,020",The Bronx Mathematics Preparatory School,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",456 WHITE PLAINS ROAD,1024090,236252,-73.85607,40.815043,209
"2,020",Antonia Pantoja Preparatory Academy: A College Boa,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",1980 LAFAYETTE AVENUE,1024125,238502,-73.85593,40.821218,209
"2,020",Bronx Community High School,Transfer School,High school,"09,10,11,12","09,10,11,12",1980 LAFAYETTE AVENUE,1024125,238502,-73.85593,40.821218,209
"2,020",Icahn Charter School 2,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",1640 BRONXDALE AVE,1023541,247174,-73.857989,40.845023,211
"2,020",Jill Chaifetz Transfer High School,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",778 FOREST AVENUE,1010437,237567,-73.905389,40.818703,201
"2,020",Success Academy Charter School - Bronx 3,General Academic,Elementary,"0K,01,02,03,04,05,06,07,SE","0K,01,02,03,04,05",1000 TELLER AVENUE,1008032,240747,-73.914067,40.827438,204
"2,020",Bronx Haven High School,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",333 EAST 151 STREET,1006407,237542,-73.919949,40.818645,201
"2,020","Elementary School for Math, Science, and Technolog",General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",125 EAST 181 STREET,1011045,250915,-73.903139,40.855337,205
"2,020",Emolior Academy,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1970 WEST FARMS ROAD,1017473,245079,-73.879931,40.839297,206
"2,020",Entrada Academy,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",977 FOX STREET,1013486,238792,-73.894368,40.822056,202
"2,020",Performance School,General Academic,Elementary,,"PK,0K,01,02,03,04,05",750 CONCOURSE VILLAGE WEST,1005692,239133,-73.922527,40.823014,204
"2,020",School for Environmental Citizenship,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",125 EAST 181 STREET,1011045,250915,-73.903139,40.855337,205
"2,020",Brilla College Prep Charter School,General Academic,Elementary,"0K,01,02,03,04,05,06,07","0K,01,02,03,04,05",413 EAST 144 STREET,1006584,235414,-73.919316,40.812804,201
"2,020",Pan American International High School at Monroe,General Academic,High school,"09,10,11,12","09,10,11,12",1300 BOYNTON AVENUE,1017958,242606,-73.878191,40.832508,209
"2,020",Bronx Global Learning Institute for Girls Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",750 CONCOURSE VILLAGE WEST,1005692,239133,-73.922527,40.823014,204
"2,020",M.S. 390,General Academic,Junior High-Intermediate-Middle,"06,07,08,09,SE","05,06,07,08",1930 ANDREWS AVENUE,1008313,250547,-73.913016,40.854335,205
"2,020",The Angelo Patri Middle School,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2225 WEBSTER AVENUE,1012632,250523,-73.897404,40.854257,205
"2,020",Bronx Delta School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",650 HOLLYWOOD AVENUE,1034596,240553,-73.818083,40.826794,210
"2,020",University Prep Charter High School,General Academic,High school,"09,10,11,12","09,10,11,12",600 SAINT ANN'S AVENUE,1008598,236164,-73.912038,40.814857,201
"2,020",Mott Haven Academy Charter School,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",170 BROWN PLACE,1006079,233073,-73.92115,40.806389,201
"2,020","NYC Charter High School for Architecture, Engineer",General Academic,High school,"09,10,11,12","09,10,11,12",838 BROOK AVENUE,1009043,238651,-73.910421,40.821682,201
"2,020",P.S. 396,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04",1930 ANDREWS AVENUE,1008313,250547,-73.913016,40.854335,205
"2,020",English Language Learners and International Suppor,Transfer School,High school,"09,10,11,12","09,10,11,12",99 TERRACE VIEW AVENUE,1008396,258943,-73.912686,40.877379,208
"2,020",Bronx Community Charter School,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",3170 WEBSTER AVENUE,1018696,257158,-73.875451,40.872455,207
"2,020",M.S. 399,General Academic,Junior High-Intermediate-Middle,"07,08,SE","06,07,08",120 EAST 184 STREET,1011776,252431,-73.90049,40.859496,205
"2,020",Morris Hs,General Academic,High school,NULL,"09,10,11,12",1110 BOSTON ROAD,1010646,240777,-73.9046,40.8275,203
"2,020",Bronx International High School,General Academic,High school,"09,10,11,12","09,10,11,12",1110 BOSTON ROAD,1010840,240756,-73.90392,40.827455,203
"2,020",School for Excellence,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1110 BOSTON ROAD,1010840,240756,-73.90392,40.827455,203
"2,020",Herbert H. Lehman High School,General Academic,High school,"09,10,11,12,SE","09,10,11,12",3000 EAST TREMONT AVENUE,1028637,245271,-73.839583,40.839775,210
"2,020",Bronx Charter School for Children,General Academic,Elementary,"0K,01,02,03,04,05","0K,01,02,03,04,05",388 WILLIS AVENUE,1006419,235354,-73.919913,40.81264,201
"2,020",William Howard Taft Hs,General Academic,High school,10,"09,10,11,12",240 EAST 172 STREET,1008901,245478,-73.9109,40.8404,204
"2,020",Bronx High School of Business,General Academic,High school,"09,10,11,12,SE","09,10,11,12",240 EAST 172 STREET,1008775,245072,-73.911366,40.839307,204
"2,020",Bronx High School for Medical Science,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",240 EAST 172 STREET,1008775,245072,-73.911366,40.839307,204
"2,020",Jonathan Levin High School for Media and Communica,General Academic,High school,"12,SE","09,10,11,12",240 EAST 172 STREET,1008775,245072,-73.911366,40.839307,204
"2,020",Christopher Columbus High School,General Academic,High school,"09,10,11,12,SE","09,10,11,12",925 ASTOR AVENUE,1022774,252791,-73.860729,40.860443,211
"2,020",Bronx High School for the Visual Arts,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2040 ANTIN PL,1021753,249559,-73.864438,40.851577,211
"2,020",Bronx High School for the Visual Arts,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2040 ANTIN PL,1021753,249559,-73.864438,40.851577,211
"2,020",Bronx Academy of Promise Charter School,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",1349 INWOOD AVENUE,1006498,245138,-73.919597,40.839503,204
"2,020",Icahn Charter School 3,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",1500 PELHAM PARKWAY SOUTH,1027677,251374,-73.843013,40.856531,211
"2,020",The Hunts Point School,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",730 BRYANT AVENUE,1016003,236526,-73.885284,40.815827,202
"2,020",Evander Childs High School,General Academic,High school,NULL,"08,09,10,11,12",800 EAST GUN HILL ROAD,1022422,258441,-73.8619,40.8759,212
"2,020",Community School for Social Justice,General Academic,High school,"09,10,11,12,SE","09,10,11,12",350 GERARD AVENUE,1003637,236471,-73.92996,40.815712,201
"2,020",Charter High School for Law and Social Justice,General Academic,High school,"09,10,11,SE","09,10,11,12",1960 UNIVERSITY AVENUE,1008675,250326,-73.911708,40.853728,205
"2,020",Walton High School,General Academic,High school,NULL,"09,10,11,12",2780 RESERVOIR AVENUE,1012375,256365,-73.8983,40.8703,207
"2,020",Bronx Bridges High School,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1980 LAFAYETTE AVENUE,1024125,238502,-73.85593,40.821218,209
"2,020",High School for Teaching and the Professions,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2780 RESERVOIR AVENUE,1012719,255917,-73.897066,40.869061,207
"2,020",Belmont Preparatory High School,General Academic,High school,"09,10,11,12,SE","09,10,11,12",500 EAST FORDHAM ROAD,1015058,252424,-73.888625,40.859466,206
"2,020",Theodore Roosevelt Hs,General Academic,High school,"11,12","09,10,11,12",500 EAST FORDHAM ROAD,1015157,252634,-73.8881,40.86,206
"2,020",Fordham High School for the Arts,General Academic,High school,"09,10,11,12,SE","09,10,11,12",500 EAST FORDHAM ROAD,1015058,252424,-73.888625,40.859466,206
"2,020",Fordham Leadership Academy,General Academic,High school,"09,10,11,12,SE","09,10,11,12",500 EAST FORDHAM ROAD,1015058,252424,-73.888625,40.859466,206
"2,020",Bronx High School for Law and Community Service,General Academic,High school,"09,10,11,12,SE","09,10,11,12",500 EAST FORDHAM ROAD,1015058,252424,-73.888625,40.859466,206
"2,020",DeWitt Clinton High School,General Academic,High school,"09,10,11,12,SE","09,10,11,12",100 WEST MOSHOLU PARKWAY SOUTH,1014942,259890,-73.889011,40.879958,207
"2,020","Celia Cruz Bronx High School of Music, The",General Academic,High school,"09,10,11,12,SE","09,10,11,12",2780 RESERVOIR AVENUE,1012719,255917,-73.897066,40.869061,207
"2,020",The Family School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1116 SHERIDAN AVENUE,1007073,242362,-73.917526,40.831873,204
"2,020",The Bronx High School of Science,General Academic,High school,"09,10,11,12","09,10,11,12",75 WEST 205 STREET,1014942,259890,-73.889011,40.879958,207
"2,020",Arturo A. Schomburg Satellite Academy Bronx,Transfer School,High school,"10,11,12","09,10,11,12",1010 REV. J. A. POLITE AVENUE,1012407,239180,-73.898265,40.823124,202
"2,020",Creston Academy,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",125 EAST 181 STREET,1011045,250915,-73.903139,40.855337,205
"2,020",Soundview Academy for Culture and Scholarship,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",885 BOLTON AVENUE,1022998,239122,-73.859998,40.822925,209
"2,020",Grant Avenue Elementary School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",250 EAST 164 STREET,1007025,240954,-73.917705,40.828009,204
"2,020",Adlai E. Stevenson High School,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1980 LAFAYETTE AVENUE,1024059,238892,-73.8562,40.8223,209
"2,020",Gotham Collaborative High School,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1980 LAFAYETTE AVENUE,1024125,238502,-73.85593,40.821218,209
"2,020",Science and Technology Academy: A Mott Hall School,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",250 EAST 164 STREET,1007025,240954,-73.917705,40.828009,204
"2,020",Harry S Truman High School,General Academic,High school,"09,10,11,12,SE","09,10,11,12",750 BAYCHESTER AVENUE,1030803,257757,-73.831669,40.874035,210
